,umbreon_vmax_215,rayquaza_vmax_218,giratina_v_186,gengar_vmax_271,charizard_v_154,magikarp_203,greninja_ex_214,latias_latios_170,charizard_gx_sv49,lugia_v_186,blaziken_vmax_201,charizard_ex_199,pikachu_ex_238,galarian_moltres_v_177,charmander_4,latias_ex_239,aerodactyl_v_180,milotic_ex_237,bulbasaur_1,snorlax_224,celebi_v_245,zapdos_ex_202,venusaur_ex_198,blastoise_ex_200,zeraora_v_166,shadow_rider_calyrex_vmax_205,groudon_199,charizard_ex_223,galarian_articuno_v_170,ice_rider_calyrex_vmax_203,raging_bolt_ex_208,eevee_188,squirtle_148,perrin_220,tornadus_v_185,galarian_zapdos_v_174,arceus_v_166,galarian_rapidash_v_168,pikachu_ex_247,alakazam_ex_201,charmander_168,galarian_slowking_v_179,bulbasaur_143,pikachu_173,squirtle_170,tyranitar_222,umbreon_130,iron_crown_ex_206,charizard_vstar_174,carmine_217,walking_wake_ex_205,teal_mask_ogerpon_24,bulbasaur_166,hydreigon_ex_240,raging_bolt_111,mortys_conviction_211,gastly_177,leafeon_v_167,glaceon_v_174,glaceon_v_175,espeon_v_180,sylveon_v_184,umbreon_v_189,dragonite_v_192,rayquaza_v_194,noivern_v_196,leafeon_vmax_205,sylveon_vmax_212,glaceon_vmax_209,umbreon_vmax_214,rayquaza_vmax_217,origin_forme_palkia_v_167,machamp_v_172,origin_forme_dialga_v_177,gyarados_21,m_tyranitar_ex_43,m_sceptile_ex_85,m_ampharos_ex_88,tyranitar_ex_91,m_tyranitar_ex_92,giratina_ex_93,lugia_ex_94,primal_kyogre_ex_96,primal_groudon_ex_97,hex_maniac_75a,empoleon_v_146,tyranitar_v_155,rapid_strike_urshifu_vmax_170,mew_25,gyarados_gx_18,gyarados_gx_112,charizard_vmax_20,charizard_11,m_charizard_ex_13,gyarados_34,m_charizard_ex_101,m_blastoise_ex_102,dragonite_ex_106,m_charizard_ex_13_flashfire,m_charizard_ex_69,charizard_ex_100,m_charizard_ex_107,m_charizard_ex_108,m_kangaskhan_ex_109,bosss_orders_189,m_rayquaza_ex_61,m_rayquaza_ex_76,shaymin_ex_77a,m_latios_ex_102,rayquaza_ex_104,m_rayquaza_ex_105,winona_108,cynthia_148,lillie_151,lusamine_153,mars_154,leafeon_gx_157,solgaleo_gx_173,slowpoke_psyduck_gx_35,mewtwo_mew_gx_71,umbreon_darkrai_gx_125,rowlet_alolan_exeggutor_gx_215,slowpoke_psyduck_gx_217,slowpoke_psyduck_gx_218,raichu_alolan_raichu_gx_221,mewtwo_mew_gx_222,mega_sableye_tyranitar_gx_226,garchomp_giratina_gx_228,mistys_favor_235,slowpoke_psyduck_gx_239,raichu_alolan_raichu_gx_241,mewtwo_mew_gx_242,mega_sableye_tyranitar_gx_245,garchomp_giratina_gx_247,dragonite_gx_248,blastoise_piplup_gx_38,togepi_cleffa_igglybuff_gx_143a,reshiram_zekrom_gx_157,vileplume_gx_211,charizard_braixen_gx_212,blastoise_piplup_gx_214,blastoise_piplup_gx_215,solgaleo_lunala_gx_216,arceus_dialga_palkia_gx_220,arceus_dialga_palkia_gx_221,reshiram_zekrom_gx_222,naganadel_guzzlord_gx_224,mega_lopunny_jigglypuff_gx_226,silvally_gx_227,cynthia_caitlin_228,lillies_full_force_230,mallow_lana_231,ns_resolve_232,professor_oaks_setup_233,red_blue_234,rosa_236,pikachu_241,lugia_gx_207,mina_211,professor_elms_lecture_213,whitney_214,suicune_gx_220,zeraora_gx_221,mimikyu_gx_226,lugia_gx_227,pheromosa_buzzwole_gx_192,reshiram_charizard_gx_194,muk_alolan_muk_gx_197,marshadow_machamp_gx_199,greninja_zoroark_gx_200,greninja_zoroark_gx_201,gardevoir_sylveon_gx_204,greens_exploration_209,reds_challenge_213,reshiram_charizard_gx_217,blastoise_gx_218,marshadow_machamp_gx_221,greninja_zoroark_gx_222,gardevoir_sylveon_gx_225,pikachu_vmax_188,clefable_1,flareon_3,jolteon_4,snorlax_11,meowth_56,aerodactyl_1,articuno_2,dragonite_4,gengar_5,kabutops_9,moltres_12,raichu_14,alakazam_1,blastoise_2,charizard_4,venusaur_18,dark_alakazam_1,dark_blastoise_3,dark_charizard_4,dark_dragonite_5,dark_dugtrio_6,dark_gyarados_8,dark_machamp_10,dark_slowbro_12,dark_vileplume_13,here_comes_team_rocket_15,dark_charizard_21,dark_raichu_83,blaine_17,giovanni_18,koga_19,sabrina_20,ampharos_1,blissey_2,celebi_3,crobat_4,entei_6,houndoom_8,misdreavus_11,raikou_13,suicune_14,shining_gyarados_65,shining_magikarp_66,dark_ampharos_1,dark_crobat_2,dark_espeon_4,dark_feraligatr_5,dark_gengar_6,dark_houndoom_7,dark_porygon2_8,dark_scizor_9,dark_typhlosion_10,dark_tyranitar_11,light_arcanine_12,light_dragonite_14,light_togetic_15,shining_celebi_106,shining_charizard_107,shining_kabutops_108,shining_mewtwo_109,shining_noctowl_110,shining_raichu_111,shining_steelix_112,shining_tyranitar_113,alakazam_1_legendary_collection,charizard_3,dark_blastoise_4,dark_dragonite_5_legendary_collection,dark_vaporeon_9,gengar_11,venusaur_18_legendary_collection,dark_dragonair_38,full_heal_energy_100,ampharos_H1,arcanine_H2,ariados_H3,azumarill_H4,bellossom_H5,blissey_H6,electrode_H7,entei_H8,espeon_H9,exeggutor_H10,houndoom_H11,hypno_H12,jumpluff_H13,kingdra_H14,lanturn_H15,magneton_H16,muk_H17,nidoking_H18,ninetales_H19,octillery_H20,scizor_H21,slowking_H22,steelix_H23,sudowoodo_H24,suicune_H25,togetic_H27,tyranitar_H28,umbreon_H29,victreebel_H30,vileplume_H31,zapdos_H32,scizor_32,umbreon_41,kingdra_148,lugia_149,nidoking_150,alakazam_H1,arcanine_H2_skyridge,articuno_H3,beedrill_H4,crobat_H5,dewgong_H6,flareon_H7,forretress_H8,gengar_H9,gyarados_H10,houndoom_H11_skyridge,jolteon_H12,ledian_H14,machamp_H15,magcargo_H16,magcargo_H17,magneton_H18,magneton_H19,moltres_H20,nidoqueen_H21,piloswine_H22,politoed_H23,poliwrath_H24,raichu_H25,raikou_H26,rhydon_H27,starmie_H28,steelix_H29,umbreon_H30,vaporeon_H31,xatu_H32,gengar_10,gyarados_11,machamp_16,umbreon_32,celebi_145,charizard_146,crobat_147,golem_148,ho_oh_149,kabutops_150,gyarados_8,jirachi_9,crobat_ex_96,deoxys_ex_97,deoxys_ex_98,deoxys_ex_99,manectric_ex_101,rayquaza_ex_102,salamence_ex_103,sharpedo_ex_104,rockets_raikou_ex_108,rayquaza_9,professor_birch_82,altaria_ex_90,cacturne_ex_91,camerupt_ex_92,deoxys_ex_93,dusclops_ex_94,medicham_ex_95,milotic_ex_96,raichu_ex_97,regice_ex_98,regirock_ex_99,registeel_ex_100,flareon_5,houndoom_7,blissey_ex_101,espeon_ex_102,ho_oh_ex_104,lugia_ex_105,politoed_ex_107,scizor_ex_108,steelix_ex_109,tyranitar_ex_111,umbreon_ex_112,entei_113,raikou_114,suicune_115,celebi_ex_117,dragonite_3,espeon_4,flareon_5_delta_species,jolteon_7,mewtwo_12,rayquaza_13,umbreon_17,vaporeon_18,flareon_ex_108,jolteon_ex_109,vaporeon_ex_110,groudon_111,kyogre_112,azumarill_114,gengar_5_legend_maker,mew_10,arcanine_ex_83,armaldo_ex_84,banette_ex_85,flygon_ex_87,mew_ex_88,regirock_91,registeel_92,pikachu_93,gyarados_8_holon_phantoms,rayquaza_16,crawdaunt_ex_99,mew_ex_100,mightyena_ex_101,gyarados_102,mew_111,blastoise_2_crystal_guardians,charizard_4_crystal_guardians,exploud_ex_92,groudon_ex_93,kyogre_ex_95,sceptile_ex_96,shiftry_ex_97,swampert_ex_98,altaria_ex_90_dragon_frontiers,dragonite_ex_91,flygon_ex_92,gardevoir_ex_93,latias_ex_95,latios_ex_96,rayquaza_ex_97,salamence_ex_98,tyranitar_ex_99,charizard_6,absol_ex_92,metagross_ex_95,salamence_ex_96,vaporeon_102,lucario_lvx_122,magmortar_lvx_123,mesprit_lvx_143,mewtwo_lvx_144,uxie_lvx_146,raichu_lvx_99,charizard_103,duskull_SH2,floatzel_gl_lvx_104,flygon_lvx_105,luxray_gl_lvx_109,snorlax_lvx_111,pikachu_112,flying_pikachu_113,surfing_pikachu_114,zekrom_ex_97,mewtwo_ex_98,emboar_100,chandelure_101,zoroark_102,hydreigon_103,victini_ex_131,articuno_ex_132,lugia_ex_134,colress_135,charizard_136,blastoise_137,genesect_ex_97,jirachi_ex_98,dialga_ex_99,palkia_ex_100,iris_101,exeggcute_102,virizion_103,dusknoir_104,rare_candy_105,charizard_19,zekrom_115,shaymin_ex_RC21,reshiram_RC22,emolga_RC23,mew_ex_RC24,venusaur_ex_141,blastoise_ex_142,m_manectric_ex_24a,m_gengar_ex_35,gengar_ex_114,m_gengar_ex_121,dialga_ex_122,kyogre_ex_148,primal_kyogre_ex_149,groudon_ex_150,m_aggron_ex_154,gardevoir_ex_155,m_gardevoir_ex_156,m_houndoom_ex_154,mewtwo_ex_157,mewtwo_ex_158,m_mewtwo_ex_159,m_mewtwo_ex_160,mewtwo_ex_163,mewtwo_ex_164,espeon_ex_52,delinquent_98b,m_gyarados_ex_115,espeon_ex_117,ho_oh_ex_121,skyla_122,gyarados_ex_123,zygarde_ex_54a,umbreon_ex_55,n_105a,shauna_111a,m_alakazam_ex_118,umbreon_ex_119,alakazam_ex_125,sylveon_gx_158,lucario_gx_135,dialga_gx_138,energy_recycler_143,rayquaza_gx_160,lisia_164,tate_liza_166,rayquaza_gx_177,ionos_bellibolt_ex_183,lillies_clefairy_ex_184,ns_zoroark_ex_185,hops_zacian_ex_186,salamence_ex_187,mistys_psyduck_193,ethans_ho_oh_ex_230,team_rockets_mewtwo_ex_231,cynthias_garchomp_ex_232,team_rockets_nidoking_ex_233,team_rockets_crobat_ex_234,arvens_mabosstiff_ex_235,ethans_adventure_236,team_rockets_giovanni_238,team_rockets_mewtwo_ex_240,walrein_39,seviper_102,galarian_rapidash_v_167,bounsweet_13,carvanha_35,sylveon_vmax_211,fletchinder_139,eiscue_47,claydol_145,phantump_16,farewell_bell_234,drakloak_129,staryu_52,wormadam_10,torkoal_23,haxorus_112,gabite_108,charizard_vstar_18,gallade_62,quilava_24,gapejaw_bog_142,shieldon_109,hisuian_lilligant_16,pidgey_162,capsakid_23,whiscash_109,altaria_160,cursed_duster_161,shauntal_243,toedscool_16,whismur_148,hand_trimmer_150,gastly_102,shaymin_13,zeraora_57,torterra_ex_12,bug_catching_set_143,darmanitan_35,wattrel_75,sandshrew_27,caterpie_10,energy_recycler_72,regice_24,entei_14,hex_maniac_75,dialga_20,surfing_pikachu_v_8,groudon_17,flying_pikachu_vmax_7,probopass_141,bewear_182,rowlet_17,clefairy_144,sawsbuck_16,bird_keeper_159,dracovish_53,galarian_stunfisk_v_128,dunsparce_137,diglett_55,m_venusaur_ex_100,electabuzz_41,machamp_break_60,charizard_spirit_link_75,scrafty_59,golem_47,dusclops_39,shinx_32,magnezone_ex_101,dialga_127,xatu_88,morty_186,larvitar_115,clefairy_74,capacious_bucket_156,eldegoss_v_19,litwick_31,durant_132,cramorant_v_54,buizel_22,crobat_v_44,horsea_20,team_yell_towel_63,leafeon_gx_139,dawn_wings_necrozma_gx_143,heatran_88,lickilicky_153,meltan_128,persian_gx_149,gardevoir_sylveon_gx_205,lucario_117,steenee_18,rowlet_alolan_exeggutor_gx_214,camerupt_24,keldeo_gx_240,dusclops_70,excadrill_122,allister_179,ampharos_v_171,skiddo_17,pidgeot_8,nidorina_40,oddish_58,gloom_37,cubone_50,zubat_57,slowbro_43,hypno_23,recycle_61,magnemite_60,dark_wartortle_46,dark_dragonite_22,sleep_79,fighting_energy_127,erika_16,croconaw_32,togepi_51,mantine_64,meganium_11,light_dragonair_22,unown_p_58,light_vaporeon_52,ledyba_71,dark_haunter_36,azumarill_4,grimer_79,smeargle_109,tyranitar_40,magikarp_75,golbat_60,cyclone_energy_143,houndour_66,raikou_28,masquerain_20,metagross_11,rain_castform_23,castform_30,ancient_technical_machine_rock_85,dark_ariados_30,dark_ampharos_2,larvitar_63,mudkip_107,slowpoke_76,seaking_24,lombre_34,magcargo_37,altaria_1,ludicolo_19,makuhita_54,torchic_69,electrike_48,whismur_73,tyrogue_33,unown_O,slowking_14,zubat_88,darkness_energy_103,koffing_72,clamperl_51,gastly_52,wailord_14,sentret_62,react_energy_82,nosepass_25,kabutops_9_holon_phantoms_ctrl,igglybuff_21,cacturne_15,aron_44,double_full_heal_77,nidoqueen_7,cloyster_14,ampharos_1_dragon_frontiers_ctrl,copycat_73,mantine_20,abra_69,meganium_13,cyndaquil_79,gardevoir_7,suicune_19,lombre_54,unown_s_39,slowpoke_82,arbok_33,makuhita_78,bronzong_16,aerodactyl_15,eevee_63,gastly_62,torterra_11,gyarados_19,cherrim_14,vaporeon_34,sandslash_42,magmortar_6,mime_jr_47,palkia_19,fire_energy_89,slowpoke_70,espeon_4_call_of_legends_ctrl,plusle_39,eevee_83,cresselia_ex_67,scizor_94,weezing_58,scramble_switch_129,scraggy_85,dragonair_82,vanilluxe_29,steelix_79,team_plasma_badge_104,ghetsis_101,swablu_103,ralts_59,zekrom_ex_52,stunfisk_RC12,spritzee_92,zorua_72,muscle_band_121,amaura_25,battle_reporter_88,noivern_77,machoke_45,mienshao_57,diggersby_90,m_aggron_ex_94,ninetales_21,chinchou_57,combusken_27,haunter_59,teddiursa_121,magnemite_51,hawlucha_87,magneton_53,aegislash_62,ferrothorn_80,splash_energy_113,ferroseed_79,potion_106,shuckle_1,minccino_87,binacle_22,grumpig_31,chandelure_50,gardevoir_spirit_link_101,rufflet_92,hawlucha_97,volcanion_ex_26,altar_of_the_sunne_118,heliolisk_44,patrat_107,tapu_koko_gx_153,pangoro_82,froakie_22,ultra_space_115,beast_ring_102,froakie_21,rainbow_brush_182,wailord_40,gorebyss_43,treecko_8,dunsparce_120,furret_168,wingull_38,swellow_157,electivire_ex_212,spikemuth_gym_169
2021-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3587059942911512,6.244291151284491,,,,,,,,,,,0.03225654234088987,0.08467784746662471,0.09153182202473407,0.03467883053813334,0.08483907119403865,0.014934822358978389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060560181680545,0.014153742215955821,0.02981729526495124,0.03192779931852896,0.03433791563858536,0.005423863235812478,0.018004436588128545,0.0351875103694494,0.05040832587415738,0.03445217558729489,0.017893829127860174,0.025751055379516725,0.0248477611206584,,,,,0.007177939973892859,0.03301994605878678,0.036124359384602886,,0.010852240693616956,0.010447935554979911,0.01125045077991274,0.011663898497061677,0.007708209527582652,0.00666697141928373,0.01466672761719008,0.019478771440616414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014030396571046577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016377335213253436,,0.004216602044413113,,,,,,0.005223130068228416,,,0.019829236950238978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9754993032977242,0.6045053413841152,,,1.091848583372039,0.6438690199721319,1.0,,1.1578030654900138,2.1951927542963308,,,2.1219228982814675,6.243961913608918,,,0.9818479277033343,0.802245831091985,0.2997405189620758,0.1299800399201597,0.08888223552894212,0.17021956087824353,0.12898203592814372,0.12760479041916167,0.03076911808866721,0.0759889550511598,0.0808302754645397,0.03307625262756989,0.08338277193059554,0.014436070400562502,0.5078969243557772,0.1820314504600271,,,0.18478061654631428,0.5224148674901947,0.32649096440746306,0.23870092738535978,,1.6525520796048394,0.26766411339394375,0.22857756460734482,0.28541771064499966,0.1984751950748085,0.09288646770882679,0.1558897836728249,,,0.18904942365387653,0.2306568766777199,0.277435654508132,0.25540817937786203,,,,,0.32338544133901787,0.8231091110058424,,,0.49751302700142114,4.620957309184993,,5.5433376455368695,,6.451487710219921,8.159120310478654,10.86934023285899,6.739974126778784,,13.913324708926261,8.261319534282018,,,,9.565329883570504,21.73868046571798,7.11901681759379,6.141009055627425,,9.36869340232859,27.267787839586028,11.059508408796894,0.49300274777941083,0.21959869640232602,,0.2507188957760879,0.56709693910154,0.13087098217138474,,0.8926129465141542,0.0854828162464579,0.26462253869069247,0.15258301242461672,0.23352466758700866,0.09768945724042724,0.15265567100196178,0.1373610404708276,0.3876698394245441,0.5268836736176706,0.6648986412846037,0.546392501634818,0.19145535130422148,0.20449756593765894,,2.0706434222502272,0.012647554806070826,0.03016341443828796,0.026234355462252352,0.02925714974016588,0.006022645145748013,0.01620468894090941,0.03445768603248918,0.05323606086401362,0.037858232247996025,0.01862319997162517,0.029565244378236506,0.021411913882386325,,,,,0.009374733446930399,0.03320829721435925,0.03399977386381444,,0.010852553256063524,0.010231670571152561,0.011250275231541634,0.011912814582213396,0.00770846681649842,0.004820271323749656,0.011885043471706198,0.01947945037005005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.009523809523806,,,,,,,,,,,0.0739109735777196,0.07826293946575867,0.17192593895863303,0.09006654730240213,0.09966053631123024,0.09761133477536404,,,,,,,,,,,,,,,,,,,,,,,,,0.10703079353400706,0.16224492004068294,0.06751639220099111,0.37525697344788034,,,,,,,,0.18602814676932622,,0.2647714132611332,0.20529091575711428,0.30016639873649775,0.3377048255633584,,,,,,,,,,,,0.15223647280349592,0.24443102284435284,0.48744093509077335,0.6409236614033005,,,,,0.2657739350485028,,0.22147827920708563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11117764471057885,,0.07115768463073852,0.11403193612774451,,,,,0.012308379659130028,,,,,,,,,,,,,,,0.25939580499677856,0.11353711790393013,,,,,,,,0.15257381967471972,,,,,,0.19386683469859273,,0.018086576957933257,,0.004217285565153548,,,,,,0.005796889409094133,,,0.019829564727515816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25436305354386796,,,,,,0.03411008013496415,,,,,,,,,
